ID,g_mag,g_mag_err,A_G,gaia_lum,gaia_lum_err,distance,distance_err,Teff,Teff_err,ref,feh_table,feh_count,ra,dec,mem_prob,cal_lum,cal_lum_err,value
598901754562312448,14.061209,0.00021548557042891912,0.1735,1.4480898000000002,0.09830153,882.2113051894111,25.114171508946015,6069.0,43.0,2011AJ....141...89S,"[[6069.0, -0.07, '2011AJ....141...89S']]",1.0,132.5375323317,11.55722179282,0.998,1.4266285607464149,0.036590463957658484,2.1768604606662407
598901788922041728,15.399151999999999,0.0003883262683494249,0.158,0.42606387,0.035593063,853.044770500876,32.111388728832026,5146.0,67.0,2011AJ....141...89S,"[[5146.0, -0.03, '2011AJ....141...89S'], [5211.0, -0.1, '2008AJ....136.2050L']]",2.0,132.632665411,11.50209389643,0.9990000000000001,0.4528561048920186,0.014023554824072556,1.9587375919597465
598907836235995008,14.344937,0.000232089891275423,0.1563,1.0292207,0.0644086,848.397123191368,21.949824861407023,5846.0,44.0,2011AJ....141...89S,"[[5846.0, -0.01, '2011AJ....141...89S']]",1.0,132.53993764695,11.64497594829,0.9990000000000001,1.10905376620484,0.027640796622009044,2.123635509240792
598955149595631872,14.034753,0.00019661216252076817,0.0663,1.3493309,0.07760918,842.922451729567,19.47099295670705,5981.0,49.0,2011AJ....141...89S,"[[5981.0, 0.04, '2011AJ....141...89S']]",1.0,132.50346598547,11.70271873728,1.0,1.466483329578799,0.03703593935560883,2.101460893669888
598959822520052480,14.202843,0.00021890918330594924,0.1215,1.3284395,0.08016026,902.4191596165081,21.668996331258086,5945.0,44.0,2011AJ....141...89S,"[[5945.0, 0.01, '2011AJ....141...89S']]",1.0,132.3947971816,11.78807410441,0.9990000000000001,1.2580446358756023,0.031599477478430636,2.1418225392402657
604698306849407232,14.932117000000002,0.00028891842569844144,0.0197,0.6482471,0.05590105,875.777132005928,34.072832810563,5525.0,49.0,2011AJ....141...89S,"[[5525.0, 0.04, '2011AJ....141...89S']]",1.0,133.07879246821997,11.39710540914,0.902,0.6614585053970929,0.017105534066644196,2.1028202183469844
604698345504195456,14.440917,0.00022809543253933087,0.11699999999999999,0.923686,0.06120169,839.1533769547771,23.533337991861004,5805.0,29.0,2011AJ....141...89S,"[[5805.0, -0.05, '2011AJ....141...89S']]",1.0,133.05663692913998,11.393363932480002,0.62,1.0175701513530535,0.025264348226812842,2.1304578815264748
604711299125433472,15.037208999999999,0.0003183863705515592,0.0813,0.6039899000000001,0.053536713,876.460233647653,35.285067434610035,5487.0,47.0,2011AJ....141...89S,"[[5487.0, 0.04, '2011AJ....141...89S']]",1.0,133.18112065004,11.610505947939998,1.0,0.6027599179817482,0.015721241039826143,2.1132052368485787
604893165221336064,12.581479,0.00018317929750309887,,4.987263,0.24477339,835.2285194106239,28.207992733841024,6250.0,200.0,2000AJ....120.1913S,"[[6250.0, -0.04, '2000AJ....120.1913S']]",1.0,132.95795444105,11.555135041300002,1.0,5.54884915966732,0.15098831999550508,1.7145972543599726
604895364244625920,14.639697,0.00025907840074694934,0.051,0.7480635,0.050444484000000005,825.493012586855,23.825133049318996,5701.0,34.0,2011AJ....141...89S,"[[5701.0, -0.01, '2011AJ....141...89S']]",1.0,132.78867529675,11.55916031859,0.9990000000000001,0.8530927174784999,0.021278538910413963,2.128514175472816
604896051439390848,14.00477,0.00020547029025337794,0.1573,1.3689288999999998,0.08329058,840.852822515782,21.00737166887302,6066.0,40.0,2011AJ....141...89S,"[[6066.0, -0.13, '2011AJ....141...89S']]",1.0,132.77967337311,11.59684019425,0.9359999999999999,1.5028951026598951,0.038513838756437525,2.1520953904874034
604897631987337600,15.026713,0.0002757148435566769,0.1287,0.58314574,0.047711432000000005,855.704400613515,31.351163438847042,5441.0,48.0,2011AJ....141...89S,"[[5441.0, -0.04, '2011AJ....141...89S'], [5533.0, -0.07, '2008AJ....136.2050L']]",2.0,132.85501178119,11.63782005216,1.0,0.6116759201390698,0.016184196327740586,2.07026587510623
604897838145767168,14.752692999999999,0.00027898005113853244,0.1265,0.7185331,0.05439681,845.657963374043,28.158727589034015,5635.0,26.0,2011AJ....141...89S,"[[5635.0, 0.03, '2011AJ....141...89S']]",1.0,132.84657483351,11.654122958439999,1.0,0.7726630760221944,0.019362196682272848,2.1209490451195947
604900449485821568,14.086739000000001,0.0002022189399807759,0.087,1.3384076,0.08087945,859.461979428233,21.093007417520994,5971.0,38.0,2011AJ....141...89S,"[[5971.0, 0.05, '2011AJ....141...89S']]",1.0,133.04743448238997,11.67556751903,0.9990000000000001,1.3984899323227125,0.03522368495843935,2.1148113675689046
604901957018617728,13.989510999999998,0.00023709244101878315,0.2537,1.6076576999999999,0.11388147,901.112562134207,26.953748740736952,5904.0,22.0,2011AJ....141...89S,"[[5904.0, -0.11, '2011AJ....141...89S']]",1.0,133.12610476357,11.714007189830001,1.0,1.5340597528799975,0.03826790915968239,2.025621212082747
604903468852379904,12.58581,0.0001781689643901473,,5.205808599999999,0.26147318,852.792951750365,29.499221754946014,5904.69482421875,91.46673583984376,apogee,,,133.01477812996,11.689962631330001,1.0,5.588666625655671,0.1414136314794242,1.464666362433249
604905500367349888,12.706972,0.00016813732315268336,,4.9731565,0.27363348,858.4340995419909,32.968497727672,5322.16455078125,91.46673583984376,apogee,"[[5458.0, None, '2013AJ....146..134K']]",1.0,133.04723589924,11.76053641618,1.0,5.258417912323937,0.1555216784859743,1.0400278808175116
604905534727082880,14.804375,0.000266894009567082,0.0337,0.61432177,0.043928027,792.997439861632,25.001391055548087,5598.0,41.0,2011AJ....141...89S,"[[5598.0, -0.03, '2011AJ....141...89S'], [5689.0, -0.1, '2008AJ....136.2050L']]",2.0,133.06586854251998,11.7755364175,1.0,0.7390376505167596,0.018728018865722163,2.1116623770674394
604906148906681088,14.718059,0.00025818631366815843,0.1385,0.6513069,0.050070763,787.7350229896159,27.271049559817925,5569.0,45.0,2011AJ....141...89S,"[[5569.0, -0.08, '2011AJ....141...89S'], [5659.0, -0.13, '2008AJ....136.2050L']]",2.0,133.09254902607,11.81749079815,1.0,0.8022577514952636,0.020486329989963938,2.0534582569127195
604906256281593472,13.897225,0.00020541914788576847,0.1153,1.4486626,0.08836734,822.8754599520239,20.79642689500497,6078.0,43.0,2011AJ....141...89S,"[[6078.0, -0.08, '2011AJ....141...89S'], [6145.0, -0.08, '2008AJ....136.2050L']]",2.0,133.04001538111,11.77949836102,1.0,1.6587428676150635,0.04262763885758967,2.1178278889741837
604906565519358464,14.235973999999999,0.00023154544775391846,0.0857,1.0939362,0.07751322,833.9357417518049,26.897157615584998,5836.0,9.0,2011AJ....141...89S,"[[5836.0, 0.0, '2011AJ....141...89S'], [5977.0, -0.09, '2008AJ....136.2050L']]",2.0,132.98572261677,11.79026593711,1.0,1.2268031452332189,0.030426431483822413,2.0723779514738965
604906599878983680,15.344032,0.00036796207971293433,0.1563,0.43835267,0.042981803,840.493924787887,38.668549994888046,5155.0,60.0,2011AJ....141...89S,"[[5155.0, -0.04, '2011AJ....141...89S'], [5257.0, -0.09, '2008AJ....136.2050L']]",2.0,132.99492882969,11.80411165293,1.0,0.4756836387440102,0.014444525829168869,1.944968482184308
604908004332577152,14.322264,0.00027863986601598306,0.1503,1.0505854,0.07190013,848.219288755412,24.741075346260004,5864.0,37.0,2011AJ....141...89S,"[[5864.0, -0.02, '2011AJ....141...89S']]",1.0,132.78338122233,11.64055521794,1.0,1.1313774841712625,0.028185215285570518,2.1283320848443736
604908416649384960,12.510035,0.00014880835468300234,,5.6698947,0.2951641,852.637371090618,31.088453927227988,5491.69140625,91.46673583984376,apogee,,,132.67489139118,11.614602686589999,1.0,6.177331827659187,0.16863645141313285,1.106260319133895
604909142499704704,15.154914999999999,0.0003745169215975143,0.244,0.5941411,0.051627575999999994,901.0208629952169,35.12752032807998,5324.0,63.0,2011AJ....141...89S,"[[5324.0, 0.07, '2011AJ....141...89S'], [5391.0, -0.09, '2008AJ....136.2050L']]",2.0,132.75279123605,11.67813838098,1.0,0.5515300312443271,0.015514956489358803,2.0208113029299426
604909589176298368,14.488975,0.00032486016696490875,0.508,1.4206892,0.30454612,1050.4650630539,119.51867163027008,5780.0,33.0,2011AJ....141...89S,"[[5780.0, 0.02, '2011AJ....141...89S'], [5845.0, -0.09, '2008AJ....136.2050L']]",2.0,132.794871298,11.664128090280002,0.9420000000000001,0.974979274715345,0.024225148883828828,2.1302830002733444
