ID,g_mag,g_mag_err,rp_mag,rp_mag_err,bp_mag,bp_mag_err,A_G,gaia_lum,gaia_lum_err,distance,distance_err,ra,dec,mem_prob,Bp_Rp,Bp_Rp_err,value
598678141384872704,14.216938,0.00020538574137817328,13.729351,0.0008201777400820938,14.546235,0.0012841136234873708,0.149,1.2911005,0.08652699,895.432688209991,24.91908253217889,133.10396985131,11.17417090783,0.987,0.81688404,0.0015236926603984268,-3.1536226
598687865190906496,14.027311,0.0002060987482654798,13.553535,0.0008820760440233674,14.345044,0.0014835029389884213,0.217,1.4101156,0.09207451,861.349992287955,23.472252112706997,132.661100606,11.2035660246,0.983,0.7915087,0.0017259313768012902,-3.0591536
598689926775182208,15.439061,0.0003539483964726607,14.820631,0.0014908428129068241,15.905857,0.002502443717797041,0.1602,0.42024273,0.038167775,856.055254705317,35.726258120742955,132.81992786905,11.18998402405,0.993,1.085226,0.0029128743284834325,-3.369463
598691885280238464,15.112228,0.00033927053707304996,14.540344,0.0013735952129564782,15.531276,0.0027826925785598795,0.0897,0.5510206,0.048180044,864.238229892896,34.32865996530802,132.94069468483,11.2559813345,0.996,0.9909315,0.0031032469762861583,-3.3962355
598692675554477056,14.430771,0.000243994937643965,13.921687,0.0012527536903511214,14.783209,0.0017278108724597518,0.1277,0.9653352,0.067303956,853.822720477201,25.467067779544095,132.95147706871,11.30215877407,0.994,0.8615217,0.0021341795190842035,-3.2000647
598694153022998144,14.561328,0.0002573848769690555,13.963492,0.0014704254781168445,15.010183,0.0018245802507738354,,0.96350795,0.076226234,869.725558963104,30.394680419974975,132.79443836813,11.2667649622,0.999,1.046691,0.0023433403888912644,-2.6362371
598694939001774976,13.923045,0.00021545441243495824,13.453791,0.000976202798815381,14.236671,0.0013808415333447085,0.1232,1.4683775,0.08676207,842.057937386399,20.197988843647067,132.80129963353,11.31075458201,0.996,0.7828808,0.0016910633473127934,-2.9872417
598695763635752448,15.423194,0.0005123499587200529,14.809306,0.0020205931328320854,15.883904,0.0026580789362549125,0.147,0.41173154,0.035226762,839.903517178943,32.702237772454964,132.95089881203,11.33274849369,0.999,1.0745983,0.003338889072702211,-3.3934498
598853788367658624,15.529973,0.00040661776018794966,14.899407,0.002034709820985385,16.011744,0.002517655846280435,0.216,0.44373953,0.04515341,908.936284514961,43.01454696940493,132.33717534865,11.16322507592,0.952,1.1123362,0.00323707198188802,-3.3587122
598879798689514112,15.559731,0.0003628927567254849,14.938484,0.0015062755973624556,16.029871,0.0018969007945156006,0.025,0.39636716,0.036069334,878.283207565216,36.517214780941,132.54825499802,11.27111032394,0.995,1.0913868,0.002422209487109556,-3.4670296
