,ID,g_mag,g_mag_err,rp_mag,rp_mag_err,bp_mag,bp_mag_err,parallax,parallax_err,A_G,gaia_lum,gaia_lum_err,distance,distance_err,tm_ID,K_mag,K_mag_err,ra,dec,mem_prob,Bp_Rp,Bp_Rp_err,value,DSouto_feh,DSouto_feh_err,APOGEE_feh,APOGEE_feh_err,TELESCOPE,FIELD,SNR,ASPCAPFLAGS
207,604947865924535808,15.692035999999998,0.00037703929652768887,15.038163,0.0016485563877295494,16.20131,0.0025577141737125066,1.094369243592086,0.054538743802044376,0.268,0.36704186,0.039711952,889.773810896579,46.33705341032999,08520606+1201456,13.665,0.034,133.02522727987,12.029341086570001,1.0,1.163146,0.0030429656517834297,-3.3302536,,,,,,,,
208,604948278241425152,14.447429000000001,0.00023813086321828423,13.932462,0.0008336076523770641,14.800858499999999,0.0013068797599992811,1.0865931971876774,0.030441822362570894,0.20600000000000002,1.0446479,0.07076228,896.246081630971,25.29542269140893,08513940+1200570,12.952,0.026000000000000002,132.91416736658002,12.015870793660001,1.0,0.86839676,0.0015501085204582866,-3.1909560000000003,,,,,,,,
209,604948724917993984,14.063401,0.00024742120191395897,13.574421,0.0013148108128583106,14.398029000000001,0.0010985015265721175,1.1520914590407645,0.02899302337846832,0.1645,1.3262546,0.08166611,846.629946564119,21.44394705701905,08520156+1203542,12.675,0.023,133.00646554323,12.065052167389998,1.0,0.8236084000000001,0.0017133105607245885,-2.974885,,,,,,,,
210,604949893149069312,15.416556,0.0003662070483593713,14.8008995,0.0017229295659092936,15.8849125,0.002127870950161747,1.2448664554319044,0.05149675358837425,0.0663,0.36019364,0.032602906,785.090420249171,33.25536337511301,08523131+1206490,13.627,0.04,133.13048115424,12.11359576069,1.0,1.084013,0.002737941027419445,-3.3515224000000003,,,,,,,,
211,604949961868553856,15.411786,0.0004531714670291746,14.796660000000001,0.0016663831846463698,15.87674,0.0027783385408729298,1.0408450398788882,0.051818414135804285,0.301,0.5137384,0.055914282999999995,934.0459924597329,48.49628462711792,08522248+1206141,13.517000000000001,0.031,133.09366654976003,12.10393431454,1.0,1.08008,0.0032397527630626533,-3.3615017,,,,,,,,
212,604950786502478720,15.069530499999999,0.00032529093747644787,14.493022,0.0014714751624668,15.490654000000001,0.001898371474454179,1.0992412850393765,0.0460637519120397,0.2093,0.6023411,0.0561682,886.0594054007539,37.887056947596996,08521728+1207056,13.350999999999999,0.031,133.07201599632,12.118224285339998,1.0,0.997632,0.002401885386270133,-3.3284254,,,,,,,,
213,604951851654351360,15.532205,0.0003991746045510633,14.898411,0.0016256375847193082,16.018818,0.001913476954841832,1.0823682188844994,0.051051698962296506,,0.4302776,0.04446131,899.367985900133,43.458915761102965,08531005+1204207,13.618,0.035,133.29188341021,12.0724082172,1.0,1.1204071000000002,0.002510795016237446,-3.3306932000000002,,,,,,,,
214,604960235430488960,14.946151,0.00030996283560186304,14.383341,0.0010472785037969911,15.3588,0.0014867356093497142,1.1246720593743278,0.03740194493632008,0.10099999999999999,0.64099336,0.048414707,866.685892627972,29.205853142643036,08501465+1144295,13.26,0.025,132.56099480461,11.74154990202,1.0,0.9754591,0.0018185640039942864,-3.2881947,,,,,,,,
215,604962331374512640,14.296123499999998,0.00020722607826238304,13.787073999999999,0.0008066685465066358,14.644398,0.0012286206234302642,1.191429833464401,0.032573719960137075,0.157,1.0031077,0.064135194,819.3780454339751,22.613814707534967,08503331+1149021,12.802,0.027999999999999997,132.63875741443002,11.81725280861,1.0,0.85732365,0.0014697696350929625,-3.0811749,,,,,,,,
216,604962640612163200,14.357992999999999,0.00022137071812906362,13.860292999999999,0.0012060622307740047,14.701713,0.0012123275055240061,1.1029243661018868,0.027901602870352524,0.1197,1.1104421999999998,0.06940639,883.3623924753971,22.467310179953074,08502157+1150231,12.995999999999999,0.026000000000000002,132.58984972072,11.83975829325,1.0,0.8414191999999999,0.0017100655207183224,-3.2026863,,,,,,,,
217,604963637044570880,15.140642000000001,0.00034882736178494864,14.565759,0.0011139666567012779,15.56051,0.0016571323106826,1.0670125488670743,0.03614970047274118,0.1493,0.5989079,0.047210634,912.1631225663001,31.280395708326978,08502434+1152362,13.462,0.034,132.60139704424998,11.876713595939998,1.0,0.994751,0.001996749660661165,-3.4103413000000002,,,,,,,,
218,604964118080894464,14.569957999999998,0.0002413099551274997,14.032623000000001,0.0009644273818219867,14.953768,0.0012682841410057062,1.1030370104815592,0.031004188614244737,0.318,0.9400096,0.063605785,883.252124861637,25.02427009041503,08503803+1154408,12.927999999999999,0.023,132.65840047761003,11.911299749980001,1.0,0.9211444999999999,0.0015933188121448245,-3.1156807,,,,,,,,
219,604964255519855232,14.034623999999999,0.0001971598614199788,13.545224,0.0008467467325232186,14.366388,0.0011416826452054901,1.1337318625658337,0.02449081033288249,0.2853,1.4054147,0.07768011,860.001521868184,18.62818581971203,08502805+1154505,12.562999999999999,0.026000000000000002,132.61684623037,11.91403865434,0.996,0.82116413,0.0014214145389020588,-2.9552736,,,,,,,,
220,604966866859978240,14.632976999999999,0.0002547161161295552,14.105495000000001,0.0010589088032387224,15.005035999999999,0.0011139136039418668,1.1520673364537564,0.032704386100137636,0.0215,0.802137,0.05414343,846.6421767966749,24.262457878314986,08501838+1154239,13.128,0.034,132.57657000653998,11.90666065928,1.0,0.8995409,0.0015369096819993105,-3.2597132,,,,,,,,
221,604966866859978752,15.327658999999999,0.0003905169588592367,14.725454000000001,0.0014103962768169142,15.779507999999998,0.0018323084250931399,1.0383980535357222,0.0470858230498561,0.2415,0.54550385,0.054851532,936.318138906096,43.365457822469004,08501727+1154278,13.584000000000001,0.040999999999999995,132.57194318844,11.907730052349999,0.9990000000000001,1.0540533,0.002312265517263602,-3.3749742999999994,,,,,,,,
222,604969168962428672,15.142045000000001,0.00033109038871294907,14.560132000000001,0.001226171893092318,15.569416,0.0015160385460806873,1.1129326678621176,0.03982087567263319,0.0985,0.54957545,0.044885457000000004,875.549251889232,31.80587375644405,08504686+1153526,13.402000000000001,0.035,132.69524063746,11.897948733369999,1.0,1.009284,0.0019498385534736055,-3.3572453999999996,,,,,,,,
223,604969203322162816,13.875679000000002,0.00020315906833968966,13.405044,0.0008985594383483114,14.189251,0.0007689229967647763,1.095895725998797,0.0265230046931481,,1.7178913,0.10409105,888.881058691582,21.602629751667,08504976+1154244,12.503,0.024,132.70729231972,11.90676501314,0.983,0.78420734,0.0011826460329272474,-2.9349165,,,,,,,,
224,604969203322163840,13.964726,0.0001896000425212692,13.48424,0.0006802214836154188,14.288169,0.0012323671375395766,1.0932421474981977,0.026728284348029627,0.23,1.6125546,0.096968174,890.978417673152,21.877584633539076,08504811+1154476,12.610999999999999,0.023,132.70041629075,11.913238467680001,1.0,0.8039293000000001,0.0014076327747176995,-2.9500064999999998,,,,,,,,
