ID,g_mag,g_mag_err,A_G,gaia_lum,gaia_lum_err,distance,distance_err,Teff,Teff_err,ref,feh_table,feh_count,ra,dec,mem_prob,cal_lum,cal_lum_err,value
3426163551679883136,15.792570999999999,0.0008769721947353699,,,,4147.23942787509,1255.2010247666306,6592.0,64.0,2011AJ....141...89S,"[[6592.0, -0.31, '2011AJ....141...89S']]",1.0,91.83704249811,24.00165477376,1.0,10.58393989850266,0.7520232253314401,1.665524621869764
3426163581743555200,17.489893,0.0016083980782752212,,,,3137.10010397938,1554.2777501130304,6954.0,57.0,2011AJ....141...89S,"[[6954.0, -0.27, '2011AJ....141...89S']]",1.0,91.8665757337,24.00911470354,0.9,2.2229849151467613,0.16506830241626866,2.575410347822768
3426165200947290624,17.389338000000002,0.0013694118706428732,,,,3655.2060595909,1736.951694879,7047.0,196.0,2011AJ....141...89S,"[[7047.0, -0.28, '2011AJ....141...89S']]",1.0,91.89376994971,24.03911791001,1.0,2.4428069851659235,0.18457929159600056,2.5921535617892393
3426165299730553344,16.515291,0.0009287839686248556,,,,3556.2564184008,1287.7729329139095,7312.0,155.0,2011AJ....141...89S,"[[7312.0, -0.26, '2011AJ....141...89S']]",1.0,91.89860065281,24.05819716844,1.0,5.504104754125311,0.4435675272931299,2.3996751364587747
3426165407105722496,16.564829,0.0011568830151762895,,,,3496.92793527336,1228.0032428679594,7276.0,171.0,2011AJ....141...89S,"[[7276.0, -0.11, '2011AJ....141...89S']]",1.0,91.87758841969,24.050827019419998,1.0,5.252098820954759,0.41894596897411207,2.398594014944919
3426165510184919296,16.17681,0.0010418121195890984,,,,4465.5205149612,1522.1511566889594,7095.0,85.0,2011AJ....141...89S,"[[7095.0, -0.17, '2011AJ....141...89S']]",1.0,91.88954489035,24.063135390760003,1.0,7.4705085173131875,0.5691717928071895,2.136173832699661
3426165716343318656,16.797808,0.0011206778010654523,,,,3897.561996579,1555.1378846465295,7249.0,161.0,2011AJ....141...89S,"[[7249.0, -0.19, '2011AJ....141...89S']]",1.0,91.92078950295,24.06767496297,1.0,4.2341002668322805,0.33507878400316377,2.4760198592814793
3426165918205879168,16.291943,0.0009483608033332382,,,,4343.032558769871,1529.3498796761605,6621.0,58.0,2011AJ....141...89S,"[[6621.0, -0.37, '2011AJ....141...89S']]",1.0,91.90306325576,24.079974932479995,1.0,6.6819397492879276,0.4760488928797886,1.8843333235047408
3426175989905156352,16.676693,0.000971631019330466,,,,3438.88390964769,1298.3500676873994,7532.0,208.0,2011AJ....141...89S,"[[7532.0, -0.19, '2011AJ....141...89S']]",1.0,91.81410303615999,24.068191500430004,1.0,4.7897424143536735,0.4204075148590393,2.588790955153378
3426177256924675712,17.157034,0.0012359083386227052,,,,4450.34701061352,1931.4494046641903,7317.0,158.0,2011AJ....141...89S,"[[7317.0, -0.31, '2011AJ....141...89S']]",1.0,91.83865168836999,24.07104157647,1.0,3.048367959191008,0.2460766400532951,2.6592631621410447
3426177364294632192,16.864746,0.0010710805866474547,,,,3225.28083051382,1434.25522740921,7209.0,188.0,2011AJ....141...89S,"[[7209.0, -0.15, '2011AJ....141...89S']]",1.0,91.88503711147,24.09136707578,1.0,3.976110764757406,0.3115310921420561,2.4792917809557977
3426177634881841024,17.180155,0.00121870325270504,,,,4547.5432914682,2029.02844637226,7498.0,241.0,2011AJ....141...89S,"[[7498.0, -0.21, '2011AJ....141...89S']]",1.0,91.85882483629,24.11938939493,1.0,3.007252259687151,0.26068722969548,2.771284500963958
