ID,OC,ra,dec,g_mag,g_mag_err,Teff,Teff_err,ref,cal_lum,cal_lum_err,mem_prob
604964255519855232,M67,132.61684623037,11.91403865434,14.034624,0.0001971598614199788,6004.0,44.0,A,1.4653386382253175,0.03712020545247421,0.996
604969031523465728,M67,132.73331353217,11.89775953506,13.514960999999998,0.0001931139427657899,6180.0,39.0,F,2.3521227420813173,0.06203947821806925,1.0
604969168962428672,M67,132.69524063746,11.897948733369999,15.142045,0.00033109038871294907,5367.0,61.0,A,0.5549502963522003,0.015289839654113575,1.0
604969203322163840,M67,132.70041629075,11.91323846768,13.964726,0.0001896000425212692,6016.0,34.0,A,1.5620739090463645,0.03961953957912634,1.0
604969267746269696,M67,132.68994265953998,11.92656936869,15.576284,0.0004447815875198996,5034.0,115.0,A,0.3930663167021186,0.015071259803971157,1.0
604969546919528576,M67,132.75663448395,11.93785872761,14.756734,0.0002795653708179751,5590.0,36.0,A,0.7727275908616396,0.019564568496442614,1.0
604969615639180416,M67,132.78805127243,11.95008761473,14.404068,0.0002817073610672133,5805.0,32.0,A,1.052698412445019,0.02615039320787613,1.0
604969714422619136,M67,132.73772698393,11.94741436347,14.792496,0.00027578173007530046,5613.0,40.0,A,0.7462090075777436,0.018853118980351864,1.0
604969783142095744,M67,132.71590342884,11.948850708710001,12.618428,0.0001487716964882058,6176.0,56.0,F,5.371737843955864,0.1416156807673092,0.981
604969787437705216,M67,132.72659726876,11.94139724242,12.646653,0.0001743754641207449,6275.0,200.0,B,5.2231879508769605,0.14308623079110286,1.0
604969924876649088,M67,132.74306072143,11.97077638023,14.350588,0.00021449099012309404,5879.0,44.0,A,1.101397873034752,0.027495774410919945,0.993
604970783870102656,M67,132.74367683632,11.99429319604,14.085518,0.00018932531617752286,5927.0,36.0,A,1.4027297059291899,0.035124866549354594,1.0
604971088812177280,M67,132.80405226853998,11.95024504069,14.297556,0.00022376405219844096,5866.0,21.0,A,1.1572989246366456,0.02877586834666075,1.0
604971367985645184,M67,132.78309536785,11.98147926982,14.585341,0.00028579604676280484,5725.0,38.0,A,0.8953766319003899,0.02232028802855092,1.0
604971402345381120,M67,132.79034512558002,11.986014159719998,13.63032,0.00023417729690097973,6155.0,38.0,F,2.1163382267116506,0.05542681281255165,1.0
604972360122759296,M67,132.79275160301,12.02542398918,15.829375,0.0005078346848172133,4902.0,103.0,A,0.32081895164422,0.01311015336808777,0.999
604973635728426752,M67,132.58899685594,11.98580629565,14.868432,0.0002675956844756132,5540.0,34.0,A,0.7003957585465997,0.01788959392338477,1.0
604973979325779328,M67,132.70211603273,12.01504534958,14.894416,0.0002803692888551711,5525.0,25.0,A,0.6848307425861255,0.017480440285001758,0.95
604998237300962048,M67,133.04138921607,12.17529314375,14.014762,0.0002032082343098852,6026.0,29.0,A,1.491175491567981,0.03787925380931972,1.0
605001329677769088,M67,132.80217464901,12.18814056287,14.234879,0.0002600417596499851,5836.0,39.0,A,1.2280419128649271,0.030565702839379073,1.0
605008884523860864,M67,132.98188330028,12.29926039731,12.800269,0.0001669067579089502,5236.55419921875,91.46673583984376,C,4.886146700724477,0.15176557332497048,0.998
605009949676900352,M67,132.91088854044,12.337297671160002,12.709909,0.00016177666978275308,5079.18603515625,91.46673583984376,C,5.458373198094999,0.18773568558102333,0.999
2051099054264913408,NGC6791,290.23317521814,37.69495101654,17.533258,0.0012302182253469528,5641.0,60.0,A,1.7889244537158506,0.06353858990505963,1.0
2051104964139553152,NGC6791,290.26885385721,37.721195084390004,17.209989999999998,0.0010660371063372898,5111.0,134.0,A,2.578884846815144,0.117678446247314,1.0
2051105062919517312,NGC6791,290.26744842544997,37.7324577315,17.624872,0.0012319057902670154,5700.0,72.0,A,1.6368007731817669,0.05807289753592418,0.7
2051105170297984768,NGC6791,290.25499176003,37.7365227632,17.811264,0.0013899323232624775,5464.0,53.0,A,1.4080865914913938,0.05100974572112019,1.0
2051105273377214080,NGC6791,290.25617801726,37.74675735426,17.158867,0.0010886708506770504,4869.0,50.0,H,2.8518631842939217,0.12218572384155285,1.0
2051105376456463360,NGC6791,290.25731546327006,37.77556057731,17.032806,0.0009039685620200813,4702.0,50.0,H,3.3605743764590668,0.15510417795115378,1.0
2051105475236399232,NGC6791,290.29257066627,37.75206347031,17.675127,0.001203477215427588,5802.0,76.0,A,1.5523709513380688,0.05486775439043755,1.0
2051105479535704192,NGC6791,290.29066335543996,37.761348242880004,17.780876,0.0013813205733901506,5623.0,97.0,A,1.426208821520116,0.051542082608708385,1.0
2051105853193549440,NGC6791,290.31383076547996,37.79217498935,17.872519,0.0016456091488440947,5689.0,109.0,A,1.304022257272485,0.04698241400886827,1.0
2051105921913033856,NGC6791,290.3028910908,37.80741116158,17.451395,0.0011125684190273616,5606.0,61.0,A,1.9346287505579305,0.0689641717385319,1.0
2051286860290906496,NGC6791,290.17418660814997,37.70601297212,17.398229999999998,0.0013225062724107526,5599.0,194.0,A,2.032944115594105,0.07945150490473116,1.0
2051286933311574528,NGC6791,290.16181297451,37.72237205914,17.850647,0.0015652847850715042,5499.0,66.0,A,1.3529002819780656,0.04906006336136138,0.9
2051287032089669504,NGC6791,290.18506906361,37.733311912350004,17.734207,0.0013982183454937776,5583.0,44.0,A,1.4939794509583983,0.05310950963953463,1.0
2051287925442916864,NGC6791,290.12771825023,37.754784797279996,17.473945999999998,0.0014366344965360636,5540.0,7.0,A,1.9062350989752748,0.06761928880548572,1.0
2051288028522185600,NGC6791,290.13025133349,37.775214369009994,17.522910999999993,0.0015551718713955015,5451.0,210.0,A,1.8390471736888896,0.07869143107721513,1.0
2051288032823462528,NGC6791,290.12567590717015,37.76437172657,17.659437,0.001435272795006574,5503.0,56.0,A,1.6127668225085101,0.058153385082499925,1.0
2051288170257312896,NGC6791,290.14429570011004,37.78644772566,17.832014,0.001463347144752391,5585.0,53.0,A,1.3650376209781825,0.04865109501518598,1.0
2051288410780607744,NGC6791,290.11925773585,37.79796615323,17.646513,0.0014569006428079366,5497.0,26.0,A,1.6330853915034147,0.0583443954512621,1.0
2051293010684263680,NGC6791,290.23534340475,37.77056919181,17.477936,0.0010900490199810976,5752.0,249.0,A,1.8673306300103565,0.07214559354783172,0.9
2051293319921971584,NGC6791,290.23082447948997,37.797074038190004,17.17229,0.0011128879351708935,4924.0,86.0,A,2.778428671458143,0.1255181907683494,1.0
2051293358582702336,NGC6791,290.20849676994,37.79770838991,17.377768,0.0012688083190212365,5376.0,80.0,A,2.120843892517186,0.07968592187358826,1.0
