ID,g_mag,g_mag_err,A_G,gaia_lum,gaia_lum_err,distance,distance_err,Teff,Teff_err,ref,feh_table,feh_count,ra,dec,mem_prob,cal_lum,cal_lum_err,value
2051099054264913408,17.533258,0.0012302182253469528,,,,4240.78536444795,1906.3766940108999,5641.0,60.0,2011AJ....141...89S,"[[5641.0, 0.1, '2011AJ....141...89S']]",1.0,290.23317521814,37.69495101654,1.0,1.788924453715851,0.06353858990505964,1.7609689965563717
2051104964139553152,17.20999,0.0010660371063372898,,,,2833.53219036243,750.2057932449102,5111.0,134.0,2011AJ....141...89S,"[[5111.0, 0.4, '2011AJ....141...89S']]",1.0,290.26885385721,37.721195084390004,1.0,2.5788848468151437,0.117678446247314,1.1736268592365704
2051105062919517312,17.624872,0.0012319057902670156,,,,3029.41676224202,1119.3034512736504,5700.0,72.0,2011AJ....141...89S,"[[5700.0, 0.19, '2011AJ....141...89S']]",1.0,290.26744842544997,37.7324577315,0.7,1.636800773181767,0.05807289753592417,1.8447527352074573
2051105170297984768,17.811264,0.0013899323232624775,,,,4005.48433223271,1779.93013835605,5464.0,53.0,2011AJ....141...89S,"[[5464.0, 0.18, '2011AJ....141...89S']]",1.0,290.25499176003,37.7365227632,1.0,1.4080865914913938,0.05100974572112019,1.7264775437961646
2051105273377214080,17.158867,0.0010886708506770504,,,,3258.06533036892,1008.9559532089802,4869.0,50.0,2018ApJ...867...34V,"[[4869.0, 0.29, '2018ApJ...867...34V']]",1.0,290.25617801726,37.74675735426,1.0,2.851863184293922,0.12218572384155284,0.9192690586870498
2051105307737300224,17.36105,0.0012095267084557978,,,,3061.4570267267,1095.2925935011099,4775.0,50.0,2018ApJ...867...34V,"[[4775.0, 0.33, '2018ApJ...867...34V']]",1.0,290.27683067754,37.76051838043,1.0,2.4291976141902887,0.10837100031923858,0.9042709132844635
2051105376456463360,17.032806,0.0009039685620200811,,,,4244.71535784754,1420.9523548360403,4702.0,50.0,2018ApJ...867...34V,"[[4702.0, 0.29, '2018ApJ...867...34V']]",1.0,290.25731546327006,37.77556057731,1.0,3.3605743764590668,0.15510417795115378,0.6964127362112364
2051105445175978496,15.994235,0.0005569044115253918,,,,4162.18658102905,798.0320938327595,4883.0,33.0,2011AJ....141...89S,"[[4883.0, 0.42, '2011AJ....141...89S']]",1.0,290.30837667387,37.7526228981,1.0,8.306611013593876,0.34482005311048897,0.4674433692732052
2051105475236399232,17.675127,0.001203477215427588,,,,2971.96105549481,1132.6039382926597,5802.0,76.0,2011AJ....141...89S,"[[5802.0, 0.39, '2011AJ....141...89S']]",1.0,290.29257066627,37.75206347031,1.0,1.5523709513380688,0.05486775439043755,1.9447817372357008
2051105479535704192,17.780876,0.0013813205733901506,,,,4329.34161825397,1908.2168317729293,5623.0,97.0,2011AJ....141...89S,"[[5623.0, 0.42, '2011AJ....141...89S']]",1.0,290.29066335543996,37.761348242880004,1.0,1.426208821520116,0.051542082608708385,1.8454977167350677
